country,year,ag_agr_trac_no
kwt,1975,14
kwt,1976,20
kwt,1977,25
kwt,1978,25
kwt,1979,29
kwt,1980,25
kwt,1981,24
kwt,1982,24
kwt,1983,23
kwt,1984,23
kwt,1985,60
kwt,1986,102
kwt,1987,100
kwt,1988,96
kwt,1989,92
kwt,1990,88
kwt,1991,86
kwt,1992,84
kwt,1993,82
kwt,1994,80
kwt,1995,78
kwt,1996,76
kwt,1997,75
kwt,1998,82
kwt,1999,87
kwt,2000,89
kgz,1992,25000
kgz,1993,26000
kgz,1994,27176
kgz,1995,24802
kgz,1996,19670
kgz,1997,22000
kgz,1998,25819
kgz,1999,25930
kgz,2000,25512
lao,1961,30
lao,1962,33
lao,1963,35
lao,1964,37
lao,1965,55
lao,1966,66
lao,1967,100
lao,1968,200
lao,1969,396
lao,1970,296
lao,1971,326
lao,1972,350
lao,1973,360
lao,1974,360
lao,1975,380
lao,1976,400
lao,1977,420
lao,1978,440
lao,1979,450
lao,1980,464
lao,1981,664
lva,1992,61400
lva,1993,57600
lva,1994,55600
lva,1995,50500
lva,1996,63000
lva,1997,56938
lva,1998,53366
lva,1999,54919
lva,2000,55815
lva,2001,55644
lva,2002,56498
lva,2003,55294
lva,2004,55697
lva,2005,56100
lva,2006,57830
lva,2007,59562
lbn,1961,1125
lbn,1962,1130
lbn,1963,1420
lbn,1964,1720
lbn,1965,1900
lbn,1966,2080
lbn,1967,2176
lbn,1968,2250
lbn,1969,2350
lbn,1970,2500
lbn,1971,2700
lbn,1972,2850
lbn,1973,3000
lbn,1974,3000
lbn,1975,3000
lbn,1976,3000
lbn,1977,3000
lbn,1978,3000
lbn,1979,3000
lbn,1980,3000
lbn,1981,3000
lbn,1982,3000
lbn,1983,3000
lbn,1984,3000
lbn,1985,3000
lbn,1986,3000
lbn,1987,3000
lbn,1988,3000
lbn,1989,3000
lbn,1990,3200
lbn,1991,3400
lbn,1992,3600
lbn,1993,3800
lbn,1994,4000
lbn,1995,4500
lbn,1996,5000
lbn,1997,5610
lbn,1998,5610
lbn,1999,8256
lso,1961,137
lso,1962,140
lso,1963,170
lso,1964,200
lso,1965,230
lso,1966,260
lso,1967,290
lso,1968,320
lso,1969,350
lso,1970,380
lso,1971,570
lso,1972,750
lso,1973,939
lso,1974,1000
lso,1975,1075
lso,1976,1140
lso,1977,1210
lso,1978,1280
lso,1979,1350
lso,1980,1400
lso,1981,1450
lso,1982,1500
lso,1983,1500
lso,1984,1550
lso,1985,1600
lso,1986,1650
lso,1987,1700
lso,1988,1750
lso,1989,1800
lso,1990,1830
lso,1991,1850
lso,1992,1850
lso,1993,1850
lso,1994,1850
lso,1995,2000
lby,1961,2570
lby,1962,2700
lby,1963,2800
lby,1964,3000
lby,1965,3100
lby,1966,3200
lby,1967,3350
lby,1968,3500
lby,1969,3700
lby,1970,3850
lby,1971,4400
lby,1972,6000
lby,1973,7800
lby,1974,10900
lby,1975,14000
lby,1976,14800
lby,1977,16000
lby,1978,20000
lby,1979,22500
lby,1980,23200
lby,1981,24800
lby,1982,26000
lby,1983,26900
lby,1984,27000
lby,1985,27100
lby,1986,27200
lby,1987,27320
lby,1988,29216
lby,1989,29696
lby,1990,33272
lby,1991,33877
lby,1992,34482
lby,1993,35087
lby,1994,35692
lby,1995,36297
lby,1996,36902
lby,1997,37507
lby,1998,38112
lby,1999,39450
lby,2000,39733
lie,1961,447
lie,1962,450
lie,1963,453
lie,1964,455
lie,1965,457
lie,1966,460
lie,1967,463
lie,1968,466
lie,1969,469
lie,1970,462
lie,1971,455
lie,1972,448
lie,1973,440
lie,1974,433
lie,1975,425
lie,1976,429
lie,1977,433
lie,1978,437
lie,1979,441
lie,1980,446
lie,1981,444
lie,1982,442
lie,1983,440
lie,1984,436
lie,1985,432
lie,1986,435
lie,1987,435
lie,1988,440
lie,1989,440
lie,1990,446
ltu,1992,73856
ltu,1993,81624
ltu,1994,83727
ltu,1995,87344
ltu,1996,91261
ltu,1997,94500
ltu,1998,97300
ltu,1999,101012
ltu,2000,102000
ltu,2001,102227
ltu,2002,103000
ltu,2003,105400
ltu,2004,107800
ltu,2005,110200
ltu,2006,113200
ltu,2007,114900
ltu,2008,117580
lux,2000,7165
lux,2001,7284
lux,2002,7042
lux,2003,6926
lux,2004,6787
lux,2005,6898
lux,2006,6673
lux,2007,6421
lux,2008,6446
mkd,1992,44253
mkd,1993,47638
mkd,1994,52036
mkd,1995,53977
mkd,1996,54000
mkd,1997,54000
mkd,1998,54000
mkd,1999,54000
mkd,2000,54000
mkd,2001,54000
mkd,2002,53800
mkd,2003,53800
mkd,2004,53700
mkd,2005,53700
mkd,2006,53650
mkd,2007,53606
mdg,1961,939
mdg,1962,1100
mdg,1963,1300
mdg,1964,1500
mdg,1965,1700
mdg,1966,1900
mdg,1967,2100
mdg,1968,2300
mdg,1969,2410
mdg,1970,2405
mdg,1971,2260
mdg,1972,2281
mdg,1973,1922
mdg,1974,1563
mdg,1975,1550
mdg,1976,1510
mdg,1977,1411
mdg,1978,1600
mdg,1979,1950
mdg,1980,1894
mdg,1981,1838
mdg,1982,1782
mdg,1983,1726
mdg,1984,1670
mdg,1985,1614
mdg,1986,1558
mdg,1987,1502
mdg,1988,1446
mdg,1989,1390
mdg,1990,1334
mdg,1991,1278
mdg,1992,1222
mdg,1993,1166
mdg,1994,1110
mdg,1995,1054
mdg,1996,998
mdg,1997,942
mdg,1998,886
mdg,1999,830
mdg,2000,774
mdg,2001,718
mdg,2002,662
mdg,2003,606
mdg,2004,550
mwi,1961,198
mwi,1962,200
mwi,1963,210
mwi,1964,215
mwi,1965,350
mwi,1966,450
mwi,1967,550
mwi,1968,692
mys,1961,1600
mys,1962,1800
mys,1963,2000
mys,1964,2200
mys,1965,2400
mys,1966,2600
mys,1967,2870
mys,1968,3280
mys,1969,3950
mys,1970,4274
mys,1971,5097
mys,1972,5167
mys,1973,5058
mys,1974,4761
mys,1975,5136
mys,1976,6669
mys,1977,7135
mys,1978,7658
mys,1979,7888
mys,1980,7430
mys,1981,8009
mys,1982,7974
mys,1983,8909
mys,1984,10211
mys,1985,12000
mys,1986,14500
mys,1987,17000
mys,1988,20000
mys,1989,23000
mys,1990,26000
mys,1991,29000
mys,1992,31200
mys,1993,33725
mys,1994,38926
mys,1995,43295
mli,1961,89
mli,1962,104
mli,1963,150
mli,1964,200
mli,1965,250
mli,1966,300
mli,1967,450
mli,1968,490
mli,1969,530
mli,1970,570
mli,1971,610
mli,1972,650
mli,1973,690
mli,1974,720
mli,1975,750
mli,1976,770
mli,1977,790
mli,1978,810
mli,1979,830
mli,1980,900
mli,1981,1000
mli,1982,1100
mli,1983,1200
mli,1984,1300
mli,1985,1400
mli,1986,1500
mli,1987,1600
mli,1988,1750
mli,1989,1900
mli,1990,2100
mli,1991,2200
mli,1992,2300
mli,1993,2400
mli,1994,2450
mli,1995,2515
mli,1996,2400
mli,1997,2250
mli,1998,2150
mli,1999,2000
mli,2000,1885
mli,2001,1750
mli,2002,1712
mli,2003,678
mli,2004,700
mli,2005,743
mli,2006,1250
mli,2007,1300
mlt,1961,98
mlt,1962,103
mlt,1963,108
mlt,1964,107
mlt,1965,86
mlt,1966,91
mlt,1967,97
mlt,1968,111
mlt,1969,129
mlt,1970,143
mlt,1971,155
mlt,1972,174
mlt,1973,322
mlt,1974,325
mlt,1975,329
mlt,1976,335
mlt,1977,411
mlt,1978,405
mlt,1979,398
mlt,1980,410
mlt,1981,433
mlt,1982,437
mlt,1983,440
mlt,1984,443
mlt,1985,445
mlt,1986,447
mlt,1987,448
mlt,1988,448
mlt,1989,448
mlt,1990,448
mlt,1991,449
mlt,1992,450
mlt,1993,450
mlt,1994,450
mlt,1995,510
mlt,1996,496
mlt,1997,615
mlt,1998,734
mlt,1999,853
mlt,2000,972
mlt,2001,1091
mlt,2002,1092
mrt,1961,10
mrt,1962,15
mrt,1963,18
mrt,1964,20
mrt,1965,25
mrt,1966,30
mrt,1967,40
mrt,1968,60
mrt,1969,80
mrt,1970,100
mrt,1971,120
mrt,1972,140
mrt,1973,160
mrt,1974,180
mrt,1975,200
mrt,1976,220
mrt,1977,240
mrt,1978,260
mrt,1979,270
mrt,1980,270
mrt,1981,312
mrt,1982,312
mrt,1983,312
mrt,1984,312
mrt,1985,320
mrt,1986,330
mrt,1987,330
mrt,1988,330
mrt,1989,335
mrt,1990,335
mrt,1991,337
mrt,1992,335
mrt,1993,335
mrt,1994,330
mrt,1995,330
mrt,1996,330
mrt,1997,380
mrt,1998,380
mrt,1999,380
mrt,2000,380
mrt,2001,380
mrt,2002,380
mrt,2003,380
mrt,2004,380
mrt,2005,380
mrt,2006,390
mus,1961,287
mus,1962,280
mus,1963,280
mus,1964,283
mus,1965,283
mus,1966,283
mus,1967,283
mus,1968,283
mex,1961,56000
mex,1962,60000
mex,1963,64000
mex,1964,68000
mex,1965,72000
mex,1966,76000
mex,1967,80150
mex,1968,83900
mex,1969,87600
mex,1970,91354
mex,1971,92800
mex,1972,94300
mex,1973,95700
mex,1974,97200
mex,1975,98700
mex,1976,100100
mex,1977,101611
mex,1978,108259
mex,1979,114000
mex,1980,115057
mex,1981,143078
mex,1982,146083
mex,1983,152319
mex,1984,155000
mex,1985,178571
mex,1986,202141
mex,1987,225712
mex,1988,250000
mex,1989,272900
mex,1990,300000
mex,1991,317313
mex,1992,312408
mex,1993,307503
mex,1994,302597
mex,1995,297692
mex,1996,292787
mex,1997,287882
mex,1998,282977
mex,1999,278072
mex,2000,273166
mex,2001,268261
mex,2002,263356
mex,2003,258451
mex,2004,253546
mex,2005,248640
mex,2006,243735
mex,2007,238830
mda,1992,53833
mda,1993,51900
mda,1994,50000
mda,1995,49966
mda,1996,48000
mda,1997,46000
mda,1998,44000
mda,1999,42132
mda,2000,41854
mda,2001,41025
mda,2002,40195
mda,2003,39900
mda,2004,39600
mda,2005,39313
mda,2006,38200
mda,2007,37000
mda,2008,35984
mng,1961,2300
mng,1962,3100
mng,1963,3900
mng,1964,4100
mng,1965,4300
mng,1966,4200
mng,1967,4600
mng,1968,4800
mng,1969,4600
mng,1970,5500
mng,1971,6200
mng,1972,6300
mng,1973,6900
mng,1974,7200
mng,1975,8100
mng,1976,8500
mng,1977,9300
mng,1978,9600
mng,1979,9600
mng,1980,9700
mng,1981,10000
mng,1982,10400
mng,1983,10800
mng,1984,10800
mng,1985,11100
mng,1986,11129
mng,1987,11697
mng,1988,11869
mng,1989,11477
mng,1990,11000
mng,1991,10000
mng,1992,9000
mng,1993,8000
mng,1994,7800
mng,1995,7321
mng,1996,7011
mng,1997,6400
mng,1998,5800
mng,1999,5200
mng,2000,4700
mar,1961,8000
mar,1962,8100
mar,1963,8200
mar,1964,8400
mar,1965,8611
mar,1966,9000
mar,1967,9400
mar,1968,9800
mar,1969,10132
mar,1970,10700
mar,1971,11600
mar,1972,12622
mar,1973,14048
mar,1974,15601
mar,1975,17552
mar,1976,19785
mar,1977,20056
mar,1978,21632
mar,1979,23887
mar,1980,24684
mar,1981,29712
mar,1982,31084
mar,1983,31586
mar,1984,31299
mar,1985,32000
mar,1986,32800
mar,1987,33500
mar,1988,34278
mar,1989,36700
mar,1990,39155
mar,1991,41000
mar,1992,41000
mar,1993,41000
mar,1994,41000
mar,1995,41000
mar,1996,41000
mar,1997,43226
mar,1998,43226
mar,1999,43226
moz,1961,2150
moz,1962,2300
moz,1963,2450
moz,1964,2600
moz,1965,2750
moz,1966,2948
moz,1967,3300
moz,1968,3600
moz,1969,3900
moz,1970,4193
mmr,1961,900
mmr,1962,1500
mmr,1963,1800
mmr,1964,2200
mmr,1965,2891
mmr,1966,3000
mmr,1967,3339
mmr,1968,3644
mmr,1969,4473
mmr,1970,5259
mmr,1971,5615
mmr,1972,7231
mmr,1973,7400
mmr,1974,7661
mmr,1975,7800
mmr,1976,8000
mmr,1977,8319
mmr,1978,8173
mmr,1979,8661
mmr,1980,9273
mmr,1981,8280
mmr,1982,8528
mmr,1983,8745
mmr,1984,9859
mmr,1985,10026
mmr,1986,10204
mmr,1987,10617
mmr,1988,12000
mmr,1989,13000
mmr,1990,13000
mmr,1991,10000
mmr,1992,10000
mmr,1993,11000
mmr,1994,12000
mmr,1995,7818
mmr,1996,8036
mmr,1997,8700
mmr,1998,9803
mmr,1999,10209
mmr,2000,10606
npl,1961,180
npl,1962,190
npl,1963,200
npl,1964,215
npl,1965,225
npl,1966,320
npl,1967,420
npl,1968,510
npl,1969,610
npl,1970,794
npl,1971,800
npl,1972,900
npl,1973,1070
npl,1974,1240
npl,1975,1925
npl,1976,1580
npl,1977,1740
npl,1978,1910
npl,1979,2080
npl,1980,2514
npl,1981,2420
npl,1982,2591
npl,1983,2690
npl,1984,2770
npl,1985,2783
npl,1986,3200
npl,1987,3600
npl,1988,4018
npl,1989,4500
npl,1990,5000
npl,1991,5542
npl,1992,7800
npl,1993,10100
npl,1994,12400
npl,1995,14700
npl,1996,17000
npl,1997,19350
npl,1998,21700
npl,1999,24000
npl,2000,26300
nld,1961,62000
nld,1962,70000
nld,1963,78000
nld,1964,86000
nld,1965,94000
nld,1966,102000
nld,1967,110400
nld,1968,118700
nld,1969,127000
nld,1970,135293
nld,1971,140000
nld,1972,144500
nld,1973,149100
nld,1974,153700
nld,1975,156529
nld,1976,160000
nld,1977,164000
nld,1978,168000
nld,1979,172957
nld,1980,178000
nld,1981,178000
nld,1982,180000
nld,1983,183000
nld,1984,183186
nld,1985,183373
nld,1986,183100
nld,1987,182850
nld,1988,182600
nld,1989,182450
nld,1990,182228
nld,1991,182000
nld,1992,180000
nld,1993,178000
nld,1994,176000
nld,1995,172596
nld,1996,167000
nld,1997,161000
nld,1998,155000
nld,1999,149530
nld,2000,148500
nld,2001,147500
nld,2002,146500
nld,2003,145500
nld,2004,144500
nld,2005,144600
ncl,1961,320
ncl,1962,340
ncl,1963,360
ncl,1964,380
ncl,1965,400
ncl,1966,420
ncl,1967,440
ncl,1968,460
ncl,1969,480
ncl,1970,500
ncl,1971,520
ncl,1972,540
ncl,1973,560
ncl,1974,580
ncl,1975,603
ncl,1976,700
ncl,1977,788
ncl,1978,826
ncl,1979,926
ncl,1980,990
ncl,1981,1050
ncl,1982,1110
ncl,1983,1175
ncl,1984,1239
ncl,1985,1260
ncl,1986,1270
ncl,1987,1280
ncl,1988,1300
ncl,1989,1320
ncl,1990,1330
ncl,1991,1635
ncl,1992,1660
ncl,1993,1685
ncl,1994,1710
ncl,1995,1735
ncl,1996,1761
ncl,1997,1787
ncl,1998,1813
ncl,1999,1839
ncl,2000,1865
ncl,2002,1941
nzl,1961,84156
nzl,1962,85002
nzl,1963,86427
nzl,1964,89421
nzl,1965,90985
nzl,1966,91669
nzl,1967,93688
nzl,1968,95420
nzl,1969,95500
nzl,1970,96666
nzl,1971,96300
nzl,1972,96000
nzl,1973,95600
nzl,1974,95289
nzl,1975,93500
nzl,1976,92000
nzl,1977,90152
nzl,1978,88500
nzl,1979,87000
nzl,1980,92349
nzl,1981,96000
nzl,1982,100434
nzl,1983,85926
nzl,1984,84400
nzl,1985,82900
nzl,1986,81441
nic,1961,130
nic,1962,150
nic,1963,180
nic,1964,200
nic,1965,250
nic,1966,300
nic,1967,350
nic,1968,400
nic,1969,450
nic,1970,500
nic,1971,550
nic,1972,600
nic,1973,650
nic,1974,768
nic,1975,1058
nic,1976,1316
nic,1977,1636
nic,1978,1900
nic,1979,2100
nic,1980,2200
nic,1981,2250
nic,1982,2300
nic,1983,2350
nic,1984,2400
nic,1985,2430
nic,1986,2450
nic,1987,2480
nic,1988,2500
nic,1989,2550
nic,1990,2600
nic,1991,2650
nic,1992,2700
nic,1993,2700
nic,1994,2700
nic,1995,2700
nic,1996,2700
nic,1997,2700
ner,1961,5
ner,1962,6
ner,1963,7
ner,1964,9
ner,1965,11
ner,1966,11
ner,1967,12
ner,1968,14
ner,1969,14
ner,1970,47
ner,1971,60
ner,1972,61
ner,1973,62
ner,1974,65
ner,1975,68
ner,1976,74
ner,1977,75
ner,1978,75
ner,1979,75
ner,1980,96
ner,1981,105
ner,1982,121
ner,1983,128
ner,1984,140
ner,1985,150
ner,1986,158
ner,1987,158
ner,1988,162
ner,1989,174
ner,1990,170
ner,1991,165
ner,1992,160
ner,1993,155
ner,1994,150
ner,1995,145
ner,1996,140
ner,1997,135
ner,1998,130
nga,1961,500
nga,1962,550
nga,1963,600
nga,1964,650
nga,1965,1000
nga,1966,1300
nga,1967,1600
nga,1968,1800
nga,1969,2350
nga,1970,2900
nga,1971,3450
nga,1972,4000
nga,1973,4550
nga,1974,5100
nga,1975,5650
nga,1976,6200
nga,1977,6750
nga,1978,7300
nga,1979,7850
nga,1980,8400
nga,1981,8950
nga,1982,9500
nga,1983,10050
nga,1984,10600
nga,1985,11150
nga,1986,11700
nga,1987,12250
nga,1988,12800
nga,1989,13350
nga,1990,13900
nga,1991,14450
nga,1992,15000
nga,1993,15550
nga,1994,16100
nga,1995,16650
nga,1996,17200
nga,1997,17750
nga,1998,18300
nga,1999,18850
nga,2000,19400
nga,2001,20006
nga,2002,21000
nga,2003,22000
nga,2004,23000
nga,2005,23000
nga,2006,23999
nga,2007,24800
mnp,1995,40
mnp,1996,40
mnp,1997,40
mnp,1998,42
mnp,1999,47
mnp,2000,51
mnp,2002,65
mnp,2003,72
mnp,2004,79
mnp,2005,85
mnp,2006,92
mnp,2007,99
nor,1961,54800
nor,1962,59200
nor,1963,62800
nor,1964,68749
nor,1965,72000
nor,1966,75100
nor,1967,79200
nor,1968,81900
nor,1969,89167
nor,1970,90013
nor,1971,93968
nor,1972,95638
nor,1973,100072
nor,1974,102164
nor,1975,104752
nor,1976,109999
nor,1977,114815
nor,1978,121150
nor,1979,130202
nor,1980,130700
nor,1981,135900
nor,1982,139206
nor,1983,144439
nor,1984,145848
nor,1985,150000
nor,1986,154209
nor,1987,150605
nor,1988,153093
nor,1989,154696
nor,1990,153000
nor,1991,151500
nor,1992,150000
nor,1993,149000
nor,1994,148104
nor,1995,146000
nor,1996,143000
nor,1997,140000
nor,1998,137000
nor,1999,134342
nor,2000,134064
nor,2001,133786
nor,2002,133508
nor,2003,133229
nor,2004,132951
nor,2005,132673
omn,1961,2
omn,1962,2
omn,1963,4
omn,1964,6
omn,1965,8
omn,1966,10
omn,1967,15
omn,1968,20
omn,1969,25
omn,1970,30
omn,1971,35
omn,1972,40
omn,1973,50
omn,1974,60
omn,1975,69
omn,1976,75
omn,1977,84
omn,1978,88
omn,1979,92
omn,1980,95
omn,1981,109
omn,1982,107
omn,1983,102
omn,1984,103
omn,1985,125
omn,1986,125
omn,1987,130
omn,1988,137
omn,1989,140
omn,1990,144
omn,1991,147
omn,1992,150
omn,1993,150
omn,1994,154
omn,1995,159
omn,1996,163
omn,1997,167
omn,1998,171
omn,1999,176
omn,2000,180
pak,1961,5500
pak,1962,6000
pak,1963,6500
pak,1964,7000
pak,1965,7388
pak,1966,9733
pak,1967,12500
pak,1968,15500
pak,1969,18909
pak,1970,21000
pak,1971,24000
pak,1972,30513
pak,1973,30165
pak,1974,33000
pak,1975,35714
pak,1976,48600
pak,1977,61500
pak,1978,74500
pak,1979,87400
pak,1980,97373
pak,1981,112000
pak,1982,122004
pak,1983,139652
pak,1984,157300
pak,1985,156633
pak,1986,178400
pak,1987,200000
pak,1988,222000
pak,1989,244000
pak,1990,265728
pak,1991,271903
pak,1992,283300
pak,1993,268080
pak,1994,252861
pak,1995,304992
pak,1996,320417
pak,1997,331000
pak,1998,342000
pak,1999,352600
pak,2000,326595
pan,1961,347
pan,1962,550
pan,1963,800
pan,1964,1000
pan,1965,1250
pan,1966,1450
pan,1967,1700
pan,1968,1900
pan,1969,2150
pan,1970,2400
pan,1971,2693
pan,1972,3000
pan,1973,3310
pan,1974,3610
pan,1975,3920
pan,1976,4230
pan,1977,4530
pan,1978,4840
pan,1979,5150
pan,1980,5458
pan,1981,5420
pan,1982,5380
pan,1983,5350
pan,1984,5310
pan,1985,5270
pan,1986,5240
pan,1987,5200
pan,1988,5160
pan,1989,5120
pan,1990,5090
pan,1991,5047
pan,1992,5340
pan,1993,5640
pan,1994,5945
pan,1995,6220
pan,1996,6500
pan,1997,6830
pan,1998,7135
pan,1999,7500
pan,2000,8066
png,1961,902
png,1962,926
png,1963,1148
png,1964,1271
png,1965,1066
png,1966,1168
png,1967,1230
png,1968,1277
png,1969,1371
png,1970,1352
png,1971,1342
png,1972,1399
png,1973,1249
png,1974,1275
png,1975,1261
png,1976,1067
png,1977,1147
png,1978,1274
png,1979,1306
png,1980,1379
png,1981,1429
png,1982,1290
png,1983,1224
png,1984,1200
png,1985,1180
png,1986,1160
png,1987,1150
png,1988,1150
png,1989,1150
png,1990,1140
png,1991,1140
png,1992,1140
png,1993,1140
png,1994,1140
png,1995,1140
png,1996,1150
png,1997,1160
pry,1961,3900
pry,1962,4000
pry,1963,4100
pry,1964,4200
pry,1965,4300
pry,1966,4400
pry,1967,4500
pry,1968,4600
pry,1969,4700
pry,1970,4800
pry,1971,4900
pry,1972,5000
pry,1973,5100
pry,1974,5200
pry,1975,5300
pry,1976,5500
pry,1977,5800
pry,1978,6200
pry,1979,6700
pry,1980,7300
pry,1981,8035
pry,1982,8800
pry,1983,9600
pry,1984,10400
pry,1985,11200
pry,1986,12000
pry,1987,12700
pry,1988,13500
pry,1989,14300
pry,1990,15100
pry,1991,15878
pry,1992,16460
pry,1993,17050
pry,1994,17635
pry,1995,18220
pry,1996,18800
pry,1997,19385
pry,1998,19970
pry,1999,20550
pry,2000,21135
pry,2001,21720
pry,2002,22300
pry,2003,22885
pry,2004,23470
pry,2005,24055
pry,2006,24640
pry,2007,25225
pry,2008,25823
per,1961,6950
per,1962,7385
per,1963,7700
per,1964,8000
per,1965,8500
per,1966,9000
per,1967,9500
per,1968,10000
per,1969,10431
per,1970,10976
per,1971,11100
per,1972,11200
per,1973,11350
per,1974,11500
per,1975,11600
per,1976,11650
per,1977,11650
per,1978,11750
per,1979,11800
per,1980,11900
per,1981,11900
per,1982,11900
per,1983,11900
per,1984,12000
per,1985,12000
per,1986,12500
per,1987,12500
per,1988,12500
per,1989,12700
per,1990,12700
per,1991,12750
per,1992,12800
per,1993,13000
per,1994,13000
per,1995,13191
phl,1961,4100
phl,1962,4173
phl,1963,5226
phl,1964,5230
phl,1965,5235
phl,1966,5245
phl,1967,5252
phl,1968,6100
phl,1969,7000
phl,1970,6810
phl,1971,7212
phl,1972,7611
phl,1973,8367
phl,1974,9385
phl,1975,10410
phl,1976,10442
phl,1977,10616
phl,1978,10820
phl,1979,10962
phl,1980,10533
phl,1981,10208
phl,1982,9832
phl,1983,9374
phl,1984,8670
phl,1985,13200
phl,1986,17700
phl,1987,22200
phl,1988,26700
phl,1989,31200
phl,1990,35750
phl,1991,40250
phl,1992,42300
phl,1993,44400
phl,1994,46400
phl,1995,48500
phl,1996,50500
phl,1997,52600
phl,1998,54700
phl,1999,56800
phl,2000,58800
pol,1961,71577
pol,1962,83341
pol,1963,96021
pol,1964,106789
pol,1965,131000
pol,1966,136689
pol,1967,151168
pol,1968,170863
pol,1969,192723
pol,1970,224531
pol,1971,248387
pol,1972,278761
pol,1973,319204
pol,1974,364763
pol,1975,401219
pol,1976,434043
pol,1977,472613
pol,1978,514460
pol,1979,573149
pol,1980,619353
pol,1981,669671
pol,1982,710199
pol,1983,757283
pol,1984,806491
pol,1985,924642
pol,1986,989503
pol,1987,1043509
pol,1988,1101264
pol,1989,1152644
pol,1990,1185000
pol,1991,1178760
pol,1992,1172140
pol,1993,1155600
pol,1994,1310690
pol,1995,1319388
pol,1996,1302908
pol,1997,1310500
pol,1998,1310510
pol,1999,1305510
pol,2000,1306700
pol,2001,1308520
pol,2002,1364579
pol,2003,1371340
pol,2004,1365400
pol,2005,1437183
pol,2006,1495287
pol,2007,1553390
pol,2008,1566340
pol,2009,1577290
prt,1961,10748
prt,1962,11806
prt,1963,12891
prt,1964,14086
prt,1965,15535
prt,1966,17843
prt,1967,19076
prt,1968,21656
prt,1969,26900
prt,1970,32200
prt,1971,37500
prt,1972,42800
prt,1973,48100
prt,1974,53300
prt,1975,58600
prt,1976,63900
prt,1977,69200
prt,1978,74400
prt,1979,79700
prt,1980,85000
prt,1981,90300
prt,1982,95600
prt,1983,100800
prt,1984,106100
prt,1985,111400
prt,1986,116700
prt,1987,122000
prt,1988,127200
prt,1989,132548
prt,1990,132000
prt,1991,131473
prt,1992,131000
prt,1993,146589
prt,1994,148000
prt,1995,150087
prt,1996,152000
prt,1997,154393
prt,1998,160000
prt,1999,168495
prt,2000,169810
prt,2001,171130
prt,2002,172450
prt,2003,173800
prt,2004,175150
prt,2005,176394
pri,1961,2650
pri,1962,2780
pri,1963,2980
pri,1964,3225
pri,1965,3430
pri,1966,3770
pri,1967,3950
pri,1968,3835
pri,1969,4000
pri,1970,4117
pri,1971,4287
pri,1972,4350
pri,1973,4300
pri,1974,4250
pri,1975,4200
pri,1976,4150
pri,1977,4100
pri,1978,3980
pri,1979,3839
pri,1980,3666
pri,1981,3556
pri,1982,3427
pri,1983,3112
pri,1984,3100
pri,1985,3080
pri,1986,3050
pri,1987,3000
pri,1988,3027
pri,1989,3000
pri,1990,2850
pri,1991,2780
pri,1992,2552
pri,1993,2612
pri,1994,2672
pri,1995,2732
pri,1996,2792
pri,1997,2852
pri,1998,2971
pri,1999,2981
pri,2000,2992
pri,2001,3002
pri,2002,3023
pri,2003,3069
pri,2004,3115
pri,2005,3161
pri,2006,3207
pri,2007,3255
qat,1961,6
qat,1962,7
qat,1963,9
qat,1964,11
qat,1965,13
qat,1966,15
qat,1967,18
qat,1968,20
qat,1969,23
qat,1970,25
qat,1971,28
qat,1972,30
qat,1973,33
qat,1974,35
qat,1975,38
qat,1976,40
qat,1977,45
qat,1978,50
qat,1979,55
qat,1980,60
qat,1981,68
qat,1982,68
qat,1983,75
qat,1984,82
qat,1985,82
qat,1986,53
qat,1987,53
qat,1988,54
qat,1989,72
qat,1990,84
qat,1991,79
qat,1992,67
qat,1993,69
qat,1994,69
qat,1995,69
qat,1996,60
qat,1997,71
qat,1998,75
qat,1999,80
qat,2000,82
rou,1961,51952
rou,1962,57500
rou,1963,65351
rou,1964,75386
rou,1965,81356
rou,1966,90810
rou,1967,92826
rou,1968,96368
rou,1969,101906
rou,1970,107290
rou,1971,114184
rou,1972,115606
rou,1973,116513
rou,1974,116816
rou,1975,119533
rou,1976,128024
rou,1977,138549
rou,1978,138840
rou,1979,139750
rou,1980,146592
rou,1981,155993
rou,1982,169000
rou,1983,167691
rou,1984,174005
rou,1985,184408
rou,1986,185208
rou,1987,183850
rou,1988,165100
rou,1989,151700
rou,1990,132882
rou,1991,132761
rou,1992,146790
rou,1993,158126
rou,1994,161223
rou,1995,163370
rou,1996,165281
rou,1997,163016
rou,1998,164756
rou,1999,163883
rou,2000,160053
rou,2001,164221
rou,2002,169240
rou,2003,169177
rou,2004,171811
rou,2005,173043
rou,2006,174563
rou,2007,174003
rou,2008,174790
rou,2009,176841
rus,1992,1290720
rus,1993,1243340
rus,1994,1147500
rus,1995,1052105
rus,1996,966128
rus,1997,886490
rus,1998,856708
rus,1999,786783
rus,2000,747000
rus,2001,698000
rus,2002,646363
rus,2003,586024
rus,2004,531973
rus,2005,480333
rus,2006,439600
rus,2007,405661
rus,2008,364356
rus,2009,329980
rwa,1961,20
rwa,1962,25
rwa,1963,28
rwa,1964,33
rwa,1965,37
rwa,1966,40
rwa,1967,43
rwa,1968,48
rwa,1969,64
rwa,1970,64
rwa,1971,65
rwa,1972,72
rwa,1973,80
rwa,1974,84
rwa,1975,80
rwa,1976,80
rwa,1977,80
rwa,1978,82
rwa,1979,82
rwa,1980,84
rwa,1981,84
rwa,1982,84
rwa,1983,84
